n_amenageur;n_operateur;n_enseigne;id_station;n_station;ad_station;code_insee;Xlongitude;Ylatitude;nbre_pdc;id_pdc;puiss_max;type_prise;acces_recharge;accessibilite;observations;date_maj
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24544*001;TAMNIES - Place Salle Des Fetes;Place Salle Des Fetes 24620 TAMNIES;24544;1,15009;44,966335;2;FR*S24*E24544*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24370*001;SAINT ANTOINE DE BREUILH - Le Bourg (Place De La Halle);Le Bourg (Place De La Halle) 24230 SAINT ANTOINE DE BREUILH;24370;0,154022;44,845245;2;FR*S24*E24370*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24370*001;SAINT ANTOINE DE BREUILH - Le Bourg (Place De La Halle);Le Bourg (Place De La Halle) 24230 SAINT ANTOINE DE BREUILH;24370;0,154022;44,845245;2;FR*S24*E24370*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24222*002;LA FORCE - Rue De La Liberation - Parking Espace Socio-Culturel;Rue De La Liberation - Parking Espace Socio-Culturel 24130 LA FORCE;24222;0,375426;44,86892;2;FR*S24*E24222*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24222*002;LA FORCE - Rue De La Liberation - Parking Espace Socio-Culturel;Rue De La Liberation - Parking Espace Socio-Culturel 24130 LA FORCE;24222;0,375426;44,86892;2;FR*S24*E24222*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24354*001;LA ROCHE CHALAIS - Place De L'Etoile;Place De L'Etoile 24490 LA ROCHE CHALAIS;24354;0,011073;45,150938;2;FR*S24*E24354*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24354*001;LA ROCHE CHALAIS - Place De L'Etoile;Place De L'Etoile 24490 LA ROCHE CHALAIS;24354;0,011073;45,150938;2;FR*S24*E24354*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24585*001;VILLEFRANCHE DU PERIGORD - Place Du  19 Mars;Place Du  19 Mars 24550 VILLEFRANCHE DU PERIGORD;24585;1,080201;44,629174;2;FR*S24*E24585*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24585*001;VILLEFRANCHE DU PERIGORD - Place Du  19 Mars;Place Du  19 Mars 24550 VILLEFRANCHE DU PERIGORD;24585;1,080201;44,629174;2;FR*S24*E24585*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24320*001;PAYZAC - Place De La Poste, Espace Jp Timbaut;Place De La Poste, Espace Jp Timbaut 24270 PAYZAC;24320;1,217378;45,400748;2;FR*S24*E24320*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24320*001;PAYZAC - Place De La Poste, Espace Jp Timbaut;Place De La Poste, Espace Jp Timbaut 24270 PAYZAC;24320;1,217378;45,400748;2;FR*S24*E24320*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24280*001;MONPAZIER - Place Du Foirail Nord;Place Du Foirail Nord 24540 MONPAZIER;24280;0,895054;44,682358;2;FR*S24*E24280*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24280*001;MONPAZIER - Place Du Foirail Nord;Place Du Foirail Nord 24540 MONPAZIER;24280;0,895054;44,682358;2;FR*S24*E24280*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24516*001;SALIGNAC EYVIGUES - Place De La Mairie;Place De La Mairie 24590 SALIGNAC EYVIGUES;24516;1,323247;44,974308;2;FR*S24*E24516*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24516*001;SALIGNAC EYVIGUES - Place De La Mairie;Place De La Mairie 24590 SALIGNAC EYVIGUES;24516;1,323247;44,974308;2;FR*S24*E24516*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24355*001;LA ROQUE-GAGEAC - Place Du 8 Mai;Place Du 8 Mai 24250 LA ROQUE-GAGEAC;24355;1,18357;44,825271;2;FR*S24*E24355*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24355*001;LA ROQUE-GAGEAC - Place Du 8 Mai;Place Du 8 Mai 24250 LA ROQUE-GAGEAC;24355;1,18357;44,825271;2;FR*S24*E24355*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24557*001;TRELISSAC - Parking Avenue Georges Pompidou;Parking Avenue Georges Pompidou 24750 TRELISSAC;24557;0,73867;45,196924;2;FR*S24*E24557*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24557*001;TRELISSAC - Parking Avenue Georges Pompidou;Parking Avenue Georges Pompidou 24750 TRELISSAC;24557;0,73867;45,196924;2;FR*S24*E24557*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24077*001;CAMPSEGRET - Parking De La Mairie;Parking De La Mairie 24140 CAMPSEGRET;24077;0,563419;44,935706;2;FR*S24*E24077*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24077*001;CAMPSEGRET - Parking De La Mairie;Parking De La Mairie 24140 CAMPSEGRET;24077;0,563419;44,935706;2;FR*S24*E24077*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24256*002;MARSAC SUR L'ISLE - Impasse Du Vieux Moulin;Impasse Du Vieux Moulin 24430 MARSAC SUR L'ISLE;24256;0,661303;45,187425;2;FR*S24*E24256*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24256*002;MARSAC SUR L'ISLE - Impasse Du Vieux Moulin;Impasse Du Vieux Moulin 24430 MARSAC SUR L'ISLE;24256;0,661303;45,187425;2;FR*S24*E24256*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24147*001;CUBJAC - Place Du 19 Mars 1962;Place Du 19 Mars 1962 24640 CUBJAC;24147;0,937528;45,222623;2;FR*S24*E24147*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24147*001;CUBJAC - Place Du 19 Mars 1962;Place Du 19 Mars 1962 24640 CUBJAC;24147;0,937528;45,222623;2;FR*S24*E24147*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24331*001;POMPORT - Parking Salle Des Fetes;"Parking Salle Des Fetes"""" 24240 POMPORT";24331;0,417831;44,779985;2;FR*S24*E24331*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24331*001;POMPORT - Parking Salle Des Fetes;"Parking Salle Des Fetes"""" 24240 POMPORT";24331;0,417831;44,779985;2;FR*S24*E24331*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24356*001;ROUFFIGNAC SAINT CERNIN DE REILHAC - Place 31 Mars;Place 31 Mars 24580 ROUFFIGNAC SAINT CERNIN DE REILHAC;24356;0,977736;45,047361;2;FR*S24*E24356*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24356*001;ROUFFIGNAC SAINT CERNIN DE REILHAC - Place 31 Mars;Place 31 Mars 24580 ROUFFIGNAC SAINT CERNIN DE REILHAC;24356;0,977736;45,047361;2;FR*S24*E24356*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24396*002;SAINT CYPRIEN - Avenue De Sarlat Parking Comcom;"Avenue De Sarlat Parking Comcom"""" 24220 SAINT CYPRIEN";24396;1,042477;44,865113;2;FR*S24*E24396*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24396*002;SAINT CYPRIEN - Avenue De Sarlat Parking Comcom;"Avenue De Sarlat Parking Comcom"""" 24220 SAINT CYPRIEN";24396;1,042477;44,865113;2;FR*S24*E24396*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24311*002;NONTRON - Impasse Notre Dame (Parking St Sauver);Impasse Notre Dame (Parking St Sauver) 24300 NONTRON;24311;0,664768;45,528956;2;FR*S24*E24311*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24311*002;NONTRON - Impasse Notre Dame (Parking St Sauver);Impasse Notre Dame (Parking St Sauver) 24300 NONTRON;24311;0,664768;45,528956;2;FR*S24*E24311*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24261*001;MAUZENS MIREMONT - Parking Du Stade;Parking Du Stade 24260 MAUZENS MIREMONT;24261;0,909665;44,992536;2;FR*S24*E24261*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24261*001;MAUZENS MIREMONT - Parking Du Stade;Parking Du Stade 24260 MAUZENS MIREMONT;24261;0,909665;44,992536;2;FR*S24*E24261*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24521*001;SARLIAC SUR L'ISLE - Parking Rue Du Stade;Parking Rue Du Stade 24420 SARLIAC SUR L'ISLE;24521;0,873653;45,235857;2;FR*S24*E24521*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24521*001;SARLIAC SUR L'ISLE - Parking Rue Du Stade;Parking Rue Du Stade 24420 SARLIAC SUR L'ISLE;24521;0,873653;45,235857;2;FR*S24*E24521*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24547*002;TERRASSON - Place Marcel Paul;Place Marcel Paul 24120 TERRASSON;24547;1,298838;45,129875;2;FR*S24*E24547*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24547*002;TERRASSON - Place Marcel Paul;Place Marcel Paul 24120 TERRASSON;24547;1,298838;45,129875;2;FR*S24*E24547*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24432*001;SAINT JULIEN DE LAMPON - Parking Mairie;Parking Mairie 24370 SAINT JULIEN DE LAMPON;24432;1,363911;44,860177;2;FR*S24*E24432*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24432*001;SAINT JULIEN DE LAMPON - Parking Mairie;Parking Mairie 24370 SAINT JULIEN DE LAMPON;24432;1,363911;44,860177;2;FR*S24*E24432*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24083*001;CARSAC DE GURSON - Base De Loisirs;Base De Loisirs 24610 CARSAC DE GURSON;24083;0,075685;44,939214;2;FR*S24*E24083*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24083*001;CARSAC DE GURSON - Base De Loisirs;Base De Loisirs 24610 CARSAC DE GURSON;24083;0,075685;44,939214;2;FR*S24*E24083*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24538*001;SIORAC EN PERIGORD - Zone Commerciale;Zone Commerciale 24170 SIORAC EN PERIGORD;24538;0,987989;44,82306;2;FR*S24*E24538*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24538*001;SIORAC EN PERIGORD - Zone Commerciale;Zone Commerciale 24170 SIORAC EN PERIGORD;24538;0,987989;44,82306;2;FR*S24*E24538*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24335*001;PORT SAINTE FOY ET PONCHAPT - Place Du 8 Mai;Place Du 8 Mai 33220 PORT SAINTE FOY ET PONCHAPT;24335;0,210743;44,84433;2;FR*S24*E24335*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24335*001;PORT SAINTE FOY ET PONCHAPT - Place Du 8 Mai;Place Du 8 Mai 33220 PORT SAINTE FOY ET PONCHAPT;24335;0,210743;44,84433;2;FR*S24*E24335*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24089*001;CAZOULES - Place D'Alsace;Place D'Alsace 24370 CAZOULES;24089;1,433106;44,88248;2;FR*S24*E24089*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24089*001;CAZOULES - Place D'Alsace;Place D'Alsace 24370 CAZOULES;24089;1,433106;44,88248;2;FR*S24*E24089*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24352*002;RIBERAC - Place General De Gaule;Place General De Gaule 24600 RIBERAC;24352;0,339009;45,248266;2;FR*S24*E24352*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24352*002;RIBERAC - Place General De Gaule;Place General De Gaule 24600 RIBERAC;24352;0,339009;45,248266;2;FR*S24*E24352*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24037*004;BERGERAC - Gare De Bergerac (Parking);Gare De Bergerac (Parking) 24100 BERGERAC;24037;0,488127;44,857045;2;FR*S24*E24037*004*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24037*004;BERGERAC - Gare De Bergerac (Parking);Gare De Bergerac (Parking) 24100 BERGERAC;24037;0,488127;44,857045;2;FR*S24*E24037*004*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24035*001;BELVES - Esplanade De La Breche (Parking);Esplanade De La Breche (Parking) 24170 BELVES;24035;1,006493;44,777497;2;FR*S24*E24035*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24035*001;BELVES - Esplanade De La Breche (Parking);Esplanade De La Breche (Parking) 24170 BELVES;24035;1,006493;44,777497;2;FR*S24*E24035*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24326*001;PEYZAC LE MOUSTIER - D6 - Parking Salle Des Fetes;D6 - Parking Salle Des Fetes 24620 PEYZAC LE MOUSTIER;24326;1,058212;44,9959;2;FR*S24*E24326*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24326*001;PEYZAC LE MOUSTIER - D6 - Parking Salle Des Fetes;D6 - Parking Salle Des Fetes 24620 PEYZAC LE MOUSTIER;24326;1,058212;44,9959;2;FR*S24*E24326*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24129*001;CONDAT SUR TRINCOU - Mademoiselle Dessert - Parking du Personnel - Arrière;Le Bourg - Place De L'Eglise - Parking du personnel - Arrière 24530 CONDAT SUR TRINCOU;24129;0,703903;45,363009;2;FR*S24*E24129*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24129*001;CONDAT SUR TRINCOU - Mademoiselle Dessert - Parking du Personnel - Arrière;Le Bourg - Place De L'Eglise - Parking du personnel - Arrière 24530 CONDAT SUR TRINCOU;24129;0,703903;45,363009;2;FR*S24*E24129*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24340*001;PRIGONRIEUX - Rue Du 19 Mars 1962;Rue Du 19 Mars 1962 24130 PRIGONRIEUX;24340;0,400406;44,854721;2;FR*S24*E24340*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24340*001;PRIGONRIEUX - Rue Du 19 Mars 1962;Rue Du 19 Mars 1962 24130 PRIGONRIEUX;24340;0,400406;44,854721;2;FR*S24*E24340*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24568*001;VELINES - Zone Des Reaux - Face A La Pharmacie;Zone Des Reaux - Face A La Pharmacie 24230 VELINES;24568;0,101924;44,850286;2;FR*S24*E24568*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24568*001;VELINES - Zone Des Reaux - Face A La Pharmacie;Zone Des Reaux - Face A La Pharmacie 24230 VELINES;24568;0,101924;44,850286;2;FR*S24*E24568*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24053*002;BOULAZAC - Avenue De L'Agora (Mairie);Avenue De L'Agora (Mairie) 24330 BOULAZAC;24053;0,763094;45,182498;2;FR*S24*E24053*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24053*002;BOULAZAC - Avenue De L'Agora (Mairie);Avenue De L'Agora (Mairie) 24330 BOULAZAC;24053;0,763094;45,182498;2;FR*S24*E24053*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24520*003;SARLAT LA CANEDA - Place Des Cordeliers;Place Des Cordeliers 24200 SARLAT LA CANEDA;24520;1,217389;44,892675;2;FR*S24*E24520*003*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24520*003;SARLAT LA CANEDA - Place Des Cordeliers;Place Des Cordeliers 24200 SARLAT LA CANEDA;24520;1,217389;44,892675;2;FR*S24*E24520*003*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24037*003;BERGERAC - Rue  Mouney Sully;Rue  Mouney Sully 24100 BERGERAC;24037;0,482518;44,853121;2;FR*S24*E24037*003*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24037*003;BERGERAC - Rue  Mouney Sully;Rue  Mouney Sully 24100 BERGERAC;24037;0,482518;44,853121;2;FR*S24*E24037*003*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24543*001;SOURZAC - Parking De La Mairie;Parking De La Mairie 24400 SOURZAC;24543;0,391331;45,050848;2;FR*S24*E24543*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24543*001;SOURZAC - Parking De La Mairie;Parking De La Mairie 24400 SOURZAC;24543;0,391331;45,050848;2;FR*S24*E24543*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24053*001;BOULAZAC - Place Mandela;Place Mandela 24330 BOULAZAC;24053;0,75831;45,181854;2;FR*S24*E24053*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24053*001;BOULAZAC - Place Mandela;Place Mandela 24330 BOULAZAC;24053;0,75831;45,181854;2;FR*S24*E24053*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDE 24;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S24*P24425*001;SAINT JEAN DE CÔLE - Parking Tennis;Parking Tennis 24800 SAINT JEAN DE CÔLE;24425;0,840611;45,419839;2;FR*S24*E24425*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
